"","V1","V1","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot...16","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP","Date","Time","DateTime","Loc...36","ReadIndex","TimeZone","T1","T2","T3","Soil_moist","Shake","Err_flag","Code_sens","Sensornumber","Serial","Plot...48","Subplot2","Loc...50","T3K","chambervolume","respiration","RespCorrectedArea","RespCorrectedVolume"
"228",230,38,105,"01-P1S3C4AA-S",1,1,0.8,0.8,31.4,5.44,4.56,92,3.16,55.20628684,NA,1,1,3,4,"AA",177.697505,36.53253377,38,"32_105+106_4_27",0.059223161,0.885639737,4,27,9,53,105,106,0.88337419,2022-04-27,"9:53:00",2020-04-27 22:09:53,"1_3",55696,4,6.125,8.4375,9.75,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",283.9,1.306706,0.002852436,1.61e-05,7.81e-05
"229",231,39,101,"01-P1S3C2AA-S",1,1.1,1.2,1.2,35.8,8.1,NA,100,8.1,100,NA,1,1,3,2,"AA",240.9499489,62.95646958,39,"33_101+102_4_27",0,1,4,27,9,55,101,102,0.88337419,2022-04-27,"9:55:00",2020-04-27 22:09:55,"1_3",55696,4,6.125,8.4375,9.75,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",283.9,1.306706,0.001809891,7.51e-06,2.87e-05
"230",232,40,97,"01-P1S3C1AA-S",1,1,1.3,1.2,53.9,7.71,6.05,100,1.66,23.09330939,NA,1,1,3,1,"AA",287.8006058,72.8685871,40,"34_97+98_4_27",0.0739538,0.929063633,4,27,9,56,97,98,0.88337419,2022-04-27,"9:56:00",2020-04-27 22:09:56,"1_3",55696,4,6.125,8.4375,9.75,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",283.9,1.306706,0.003460028,1.2e-05,4.75e-05
"231",233,41,90,"01-P1S3C2FS-F",1.3,1.4,0.8,0.8,36.9,7.95,6.825,100,1.125,13.76982692,NA,1,1,3,2,"FS",288.0546946,87.85378771,41,"35_90+91_4_27",0.10423865,0.971164838,4,27,9,58,90,91,0.88337419,2022-04-27,"9:58:00",2020-04-27 22:09:58,"1_3",55696,4,6.125,8.4375,9.75,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",283.9,1.306706,0.004817715,1.67e-05,5.48e-05
"232",234,42,85,"01-P1S3C1FS-S",0.9,1,1.2,1.1,50.5,9.11,6.74,100,2.37,26.08961176,NA,1,1,3,1,"FS",314.6980031,83.69353364,42,"36_85+86_4_27",0.291981545,0.995651658,4,27,10,0,85,86,0.88337419,2022-04-27,"10:00:00",2020-04-27 22:10:00,"1_3",55692,4,6,9.125,11.4375,2237,202,0,94206491,1,"TMS-94206491",1,3,"1_3",285.5875,1.306706,0.013460889,4.28e-05,0.000160835
"233",235,91,93,"01-P1S3C4FS-S",1.3,1.2,1.1,1,46.6,7.065,6.25,67.5,0.815,11.5356413,NA,1,1,3,4,"FS",191.8373156,54.19424697,91,"84_93+94_4_27",0,1,4,27,12,20,93,94,0.88367026,2022-04-27,"12:20:00",2020-04-27 22:12:20,"1_3",55697,4,6.125,8.1875,9,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",283.15,1.306706,0,0,0
"234",236,92,105,"01-P1S3C4AA-S",1,1,0.8,0.8,31.4,5.44,4.56,92,3.16,55.20628684,NA,1,1,3,4,"AA",177.697505,36.53253377,92,"85_105+106_4_27",0.048258019,0.845119881,4,27,12,22,105,106,0.88367026,2022-04-27,"12:22:00",2020-04-27 22:12:22,"1_3",55697,4,6.125,8.1875,9,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",283.15,1.306706,0.002331246,1.31e-05,6.38e-05
"235",238,94,97,"01-P1S3C1AA-S",1,1,1.3,1.2,53.9,7.71,6.05,100,1.66,23.09330939,NA,1,1,3,1,"AA",287.8006058,72.8685871,94,"87_97+98_4_27",0.07622328,0.950022897,4,27,12,29,97,98,0.88367026,2022-04-27,"12:29:00",2020-04-27 22:12:29,"1_3",55702,4,6.25,8.5,10.75,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",284.9,1.306706,0.003554883,1.24e-05,4.88e-05
"236",239,95,97,"01-P1S3C1AA-S",1,1,1.3,1.2,53.9,7.71,6.05,100,1.66,23.09330939,NA,1,1,3,1,"AA",287.8006058,72.8685871,95,"0_97+98_4_27",0,0.732080159,4,27,12,26,97,98,0.88347288,2022-04-27,"12:26:00",2020-04-27 22:12:26,"1_3",55697,4,6.125,8.1875,9,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",283.15,1.306706,0,0,0
"237",240,96,90,"01-P1S3C2FS-F",1.3,1.4,0.8,0.8,36.9,7.95,6.825,100,1.125,13.76982692,NA,1,1,3,2,"FS",288.0546946,87.85378771,96,"88_90+91_4_27",0.163477126,0.995854883,4,27,12,30,90,91,0.88367026,2022-04-27,"12:30:00",2020-04-27 22:12:30,"1_3",55702,4,6.25,8.5,10.75,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",284.9,1.306706,0.007531609,2.61e-05,8.57e-05
"238",241,97,85,"01-P1S3C1FS-S",0.9,1,1.2,1.1,50.5,9.11,6.74,100,2.37,26.08961176,NA,1,1,3,1,"FS",314.6980031,83.69353364,97,"89_85+86_4_27",0.449864404,0.998328009,4,27,12,34,85,86,0.88357157,2022-04-27,"12:34:00",2020-04-27 22:12:34,"1_3",55698,4,6.125,8,8.75,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",282.9,1.306706,0.02094128,6.65e-05,0.000250214
"239",242,98,85,"01-P1S3C1FS-S",0.9,1,1.2,1.1,50.5,9.11,6.74,100,2.37,26.08961176,NA,1,1,3,1,"FS",314.6980031,83.69353364,98,"0_85+86_4_27",0,0.283341733,4,27,12,35,85,86,0.88347288,2022-04-27,"12:35:00",2020-04-27 22:12:35,"1_3",55698,4,6.125,8,8.75,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",282.9,1.306706,0,0,0
"240",243,99,84,"10-P1S3C4FS",11.3,11.2,11.2,12.4,39.7,508.7,225.49,75,283.21,55.67328484,NA,10,1,3,4,"FS",1646.207437,4142.32978,99,"90_84_4_27",0.828777248,0.932871454,4,27,12,37,84,0,0.88357157,2022-04-27,"12:37:00",2020-04-27 22:12:37,"1_3",55698,4,6.125,8,8.75,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",282.9,11.661397,0.237187886,0.000144081,5.73e-05
"241",244,100,82,"10-P1S3C1FS",9.4,10,9.4,9.8,38.6,366.7,222.94,98,143.76,39.20370875,NA,10,1,3,1,"FS",1316.493237,2823.161346,100,"91_82_4_27",0.981254153,0.998792689,4,27,12,39,82,0,0.88357157,2022-04-27,"12:39:00",2020-04-27 22:12:39,"1_3",55698,4,6.125,8,8.75,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",282.9,11.661397,0.33009413,0.000250737,0.000116924
"242",245,101,80,"10-P1S3C2AA",13.5,13.4,13.2,12.8,40.2,320.6,258.35,96,62.25,19.41671865,NA,10,1,3,2,"AA",1945.050968,5522.671306,101,"92_80_4_27",0.359983049,0.950796646,4,27,12,40,80,0,0.88357157,2022-04-27,"12:40:00",2020-04-27 22:12:40,"1_3",55698,4,6.125,8,8.75,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",282.9,11.661397,0.084110651,4.32e-05,1.52e-05
"243",246,102,83,"10-P1S3C2FS",10.2,10.5,10.2,10.4,40,355.8,229.7,100,126.1,35.44125913,NA,10,1,3,2,"FS",1464.934725,3349.121028,102,"93_83_4_27",2.253604431,0.993617189,4,27,12,42,83,0,0.88357157,2022-04-27,"12:42:00",2020-04-27 22:12:42,"1_3",55698,4,6.125,8,8.75,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",282.9,11.661397,0.712998076,0.00048671,0.000212891
"244",247,103,81,"10-P1S3C4AA",9.9,9.6,9.1,9.2,39.5,285.1,124.65,88,160.45,56.27849877,NA,10,1,3,4,"AA",1313.12923,2771.382467,103,"94_81_4_27",0.570409608,0.950188544,4,27,12,44,81,0,0.88357157,2022-04-27,"12:44:00",2020-04-27 22:12:44,"1_3",55703,4,6.25,8.5625,10.5625,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",284.7125,11.661397,0.191781377,0.000146049,6.92e-05
"245",248,104,79,"10-P1S3C1AA",12.4,13.1,13.5,11.4,40.3,459,302.82,90,156.18,34.02614379,NA,10,1,3,1,"AA",1844.663936,5025.236827,104,"95_79_4_27",0.526150888,0.99760422,4,27,12,46,79,0,0.88357157,2022-04-27,"12:46:00",2020-04-27 22:12:46,"1_3",55703,4,6.25,8.5625,10.5625,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",284.7125,11.661397,0.132051791,7.16e-05,2.63e-05
"246",249,154,84,"10-P1S3C4FS",11.3,11.2,11.2,12.4,39.7,508.7,225.49,75,283.21,55.67328484,NA,10,1,3,4,"FS",1646.207437,4142.32978,154,"144_84_4_27",0.830769231,0.992887052,4,27,15,52,84,0,0.88376895,2022-04-27,"15:52:00",2020-04-27 22:15:52,"1_3",55703,4,6.25,8.5625,10.5625,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",284.7125,11.661397,0.236297162,0.00014354,5.7e-05
"247",250,155,82,"10-P1S3C1FS",9.4,10,9.4,9.8,38.6,366.7,222.94,98,143.76,39.20370875,NA,10,1,3,1,"FS",1316.493237,2823.161346,155,"145_82_4_27",0.91135257,0.992267473,4,27,15,54,82,0,0.88367026,2022-04-27,"15:54:00",2020-04-27 22:15:54,"1_3",55703,4,6.25,8.5625,10.5625,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",284.7125,11.661397,0.304661541,0.000231419,0.000107915
"248",251,156,80,"10-P1S3C2AA",13.5,13.4,13.2,12.8,40.2,320.6,258.35,96,62.25,19.41671865,NA,10,1,3,2,"AA",1945.050968,5522.671306,156,"146_80_4_27",0.248086778,0.972715867,4,27,15,56,80,0,0.88367026,2022-04-27,"15:56:00",2020-04-27 22:15:56,"1_3",55703,4,6.25,8.5625,10.5625,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",284.7125,11.661397,0.057603315,2.96e-05,1.04e-05
"249",252,157,83,"10-P1S3C2FS",10.2,10.5,10.2,10.4,40,355.8,229.7,100,126.1,35.44125913,NA,10,1,3,2,"FS",1464.934725,3349.121028,157,"147_83_4_27",2.102803134,0.997003163,4,27,15,57,83,0,0.88367026,2022-04-27,"15:57:00",2020-04-27 22:15:57,"1_3",55703,4,6.25,8.5625,10.5625,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",284.7125,11.661397,0.661125949,0.000451301,0.000197403
"250",253,158,81,"10-P1S3C4AA",9.9,9.6,9.1,9.2,39.5,285.1,124.65,88,160.45,56.27849877,NA,10,1,3,4,"AA",1313.12923,2771.382467,158,"148_81_4_27",0.321001362,0.977571296,4,27,15,59,81,0,0.88376895,2022-04-27,"15:59:00",2020-04-27 22:15:59,"1_3",55703,4,6.25,8.5625,10.5625,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",284.7125,11.661397,0.107950207,8.22e-05,3.9e-05
"251",254,159,79,"10-P1S3C1AA",12.4,13.1,13.5,11.4,40.3,459,302.82,90,156.18,34.02614379,NA,10,1,3,1,"AA",1844.663936,5025.236827,159,"149_79_4_27",0.594511161,0.958297247,4,27,16,1,79,0,0.88376895,2022-04-27,"16:01:00",2020-04-27 22:16:01,"1_3",55703,4,6.25,8.5625,10.5625,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",284.7125,11.661397,0.149241982,8.09e-05,2.97e-05
"252",255,160,93,"01-P1S3C4FS-S",1.3,1.2,1.1,1,46.6,7.065,6.25,67.5,0.815,11.5356413,NA,1,1,3,4,"FS",191.8373156,54.19424697,160,"150_93+94_4_27",0.069829104,0.95130833,4,27,16,4,93,94,0.88357157,2022-04-27,"16:04:00",2020-04-27 22:16:04,"1_3",55703,4,6.25,8.5625,10.5625,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",284.7125,1.306706,0.003307771,1.72e-05,6.1e-05
"253",256,161,105,"01-P1S3C4AA-S",1,1,0.8,0.8,31.4,5.44,4.56,92,3.16,55.20628684,NA,1,1,3,4,"AA",177.697505,36.53253377,161,"151_105+106_4_27",0.161154632,0.973971927,4,27,16,18,105,106,0.88406502,2022-04-27,"16:18:00",2020-04-27 22:16:18,"1_3",55703,4,6.25,8.5625,10.5625,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",284.7125,1.306706,0.007745785,4.36e-05,0.000212024
"254",257,162,90,"01-P1S3C2FS-F",1.3,1.4,0.8,0.8,36.9,7.95,6.825,100,1.125,13.76982692,NA,1,1,3,2,"FS",288.0546946,87.85378771,162,"152_90+91_4_27",0.104628912,0.916910517,4,27,16,20,90,91,0.88396633,2022-04-27,"16:20:00",2020-04-27 22:16:20,"1_3",55703,4,6.25,8.5625,10.5625,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",284.7125,1.306706,0.004825184,1.68e-05,5.49e-05
"255",258,163,90,"01-P1S3C2FS-F",1.3,1.4,0.8,0.8,36.9,7.95,6.825,100,1.125,13.76982692,NA,1,1,3,2,"FS",288.0546946,87.85378771,163,"153_90+91_4_27",0.183038776,0.990578284,4,27,16,22,90,91,0.88406502,2022-04-27,"16:22:00",2020-04-27 22:16:22,"1_3",55703,4,6.25,8.5625,10.5625,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",284.7125,1.306706,0.008442163,2.93e-05,9.61e-05
"256",259,164,87,"01-P1S3C1FS-W",1.6,1.5,1.2,1.2,41.3,8.41,5.95,100,2.46,29.30997617,NA,1,1,3,1,"FS",276.711873,80.72767382,164,"155_87+98_4_27",0.160287353,0.97782115,4,27,16,26,87,98,0.88406502,2022-04-27,"16:26:00",2020-04-27 22:16:26,"1_3",55703,4,6.25,8.5625,10.5625,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",284.7125,1.306706,0.007436039,2.69e-05,9.21e-05
"257",260,165,86,"01-P1S3C1FS-F",1.3,1.1,1,1,41.8,9.11,6.74,100,2.37,26.08961176,NA,1,1,3,1,"FS",314.6980031,83.69353364,165,"156_86+85_4_27",0.405378065,0.997636408,4,27,16,28,86,85,0.88396633,2022-04-27,"16:28:00",2020-04-27 22:16:28,"1_3",55703,4,6.25,8.5625,10.5625,2236,202,0,94206491,1,"TMS-94206491",1,3,"1_3",284.7125,1.306706,0.018758679,5.96e-05,0.000224135
"258",261,1,146,"25-P3S2C1AA",23.3,21.8,22,22.2,99.4,1328,813.15,100,514.85,38.7688253,NA,25,3,2,1,"AA",7754.515072,38911.13554,1,"1_146_4_28",0,1,4,28,8,20,146,0,0.898079,2022-04-28,"8:20:00",2020-04-28 22:08:20,"3_2",55691,4,5.5625,8.625,12.4375,2112,202,0,94206500,10,"TMS-94206500",3,2,"3_2",286.5875,1.5637,0.002362402,3.01e-05,5.99e-06
"259",262,2,147,"25-P3S2C2AA",22,21.2,23.2,20.8,100,1352.2,838.88,96,513.32,37.96183996,NA,25,3,2,2,"AA",7595.25376,37326.30951,2,"2_147_4_28",0.23956044,1,4,28,8,23,147,0,0.898079,2022-04-28,"8:23:00",2020-04-28 22:08:23,"3_2",55884,4,5.375,6.625,7.25,2365,202,0,94206500,10,"TMS-94206500",3,2,"3_2",281.4,1.5637,0.014569375,0.000185503,3.77e-05
"260",263,3,148,"25-P3S2C4AA",25,23,24,24.8,99.4,1047.3,565.86,80,481.44,45.96963621,NA,25,3,2,4,"AA",8477.037586,45721.12261,3,"3_148_4_28",0.140659341,1,4,28,8,26,148,0,0.898079,2022-04-28,"8:26:00",2020-04-28 22:08:26,"3_2",55884,4,5.375,6.625,7.25,2365,202,0,94206500,10,"TMS-94206500",3,2,"3_2",281.4,1.5637,0.008554495,0.000108919,2.02e-05
"261",264,4,149,"25-P3S2C1FS",28,25.5,26.2,24,99.3,2697.5,1569.94,98,1127.56,41.80018536,NA,25,3,2,1,"FS",9144.656191,52435.23697,4,"4_149_4_28",0.171428571,0.866666667,4,28,8,28,149,0,0.898079,2022-04-28,"8:28:00",2020-04-28 22:08:28,"3_2",55884,4,5.375,6.625,7.25,2365,202,0,94206500,10,"TMS-94206500",3,2,"3_2",281.4,1.5637,0.010425791,0.000132745,2.32e-05
"262",265,5,150,"25-P3S2C2FS",22.1,21,22,22,100.1,1344.5,866.21,95,478.29,35.57381926,NA,25,3,2,2,"FS",7592.549701,37278.26939,5,"5_150_4_28",0.16043956,0.84520222,4,28,8,31,150,0,0.898079,2022-04-28,"8:31:00",2020-04-28 22:08:31,"3_2",55788,4,5.5,5.875,5.625,2538,202,0,94206500,10,"TMS-94206500",3,2,"3_2",279.775,1.5637,0.009814145,0.000124958,2.55e-05
"263",266,6,151,"25-P3S2C4FS",20.3,20.2,20.5,19,100,1086.1,657.18,60,428.92,39.49175951,NA,25,3,2,4,"FS",6911.621648,31417.56278,6,"6_151_4_28",0.397802198,0.91806081,4,28,8,33,151,0,0.898079,2022-04-28,"8:33:00",2020-04-28 22:08:33,"3_2",55692,4,5.625,8.5,12.125,2112,202,0,94206500,10,"TMS-94206500",3,2,"3_2",286.275,1.5637,0.023781194,0.000302792,6.66e-05
"264",267,1,198,"01-P3S2C2AA-S",1.5,1.4,0.8,0.8,46.3,7.835,5.95,96,1.885,24.11013841,NA,1,3,2,2,"AA",316.7580607,90.3400965,1,"181_198+199_4_28",0.112401884,0.781589553,4,28,8,11,198,199,0.89403271,2022-04-28,"8:11:00",2020-04-28 22:08:11,"3_2",55883,4,5.375,6.5625,7,2368,202,0,94206500,10,"TMS-94206500",3,2,"3_2",281.15,1.306706,0.005298282,1.67e-05,5.86e-05
"265",268,2,218,"01-P3S2C1FS-F",1.7,1.7,1.2,1.1,43.8,10.415,7.17,96,3.245,30.33384508,NA,1,3,2,1,"FS",328.0505228,109.1573202,2,"182_218+219_4_28",0.046869891,0.834597011,4,28,8,13,218,219,0.89423009,2022-04-28,"8:13:00",2020-04-28 22:08:13,"3_2",55883,4,5.375,6.5625,7,2368,202,0,94206500,10,"TMS-94206500",3,2,"3_2",281.15,1.306706,0.002175606,6.63e-06,1.99e-05
"266",269,3,194,"01-P3S2C1AA-S",1.2,1.1,0.9,0.8,37.2,6.71,4.815,100,1.895,28.22046127,NA,1,3,2,1,"AA",252.5536032,63.89469314,3,"183_194+195_4_28",0.08530654,0.869521239,4,28,8,15,194,195,0.89423009,2022-04-28,"8:15:00",2020-04-28 22:08:15,"3_2",55787,4,5.5,5.875,5.375,2558,202,0,94206500,10,"TMS-94206500",3,2,"3_2",279.525,1.306706,0.004133311,1.64e-05,6.47e-05
"267",270,4,213,"01-P3S2C4AA-S",1.1,1,0.9,0.8,44.5,7.27,4.51,82.5,2.76,37.77615841,NA,1,3,2,4,"AA",282.814184,69.89068452,4,"184_213+214_4_28",0.088688349,0.936219565,4,28,8,17,213,214,0.8941314,2022-04-28,"8:17:00",2020-04-28 22:08:17,"3_2",55691,4,5.5625,8.625,12.4375,2112,202,0,94206500,10,"TMS-94206500",3,2,"3_2",286.5875,1.306706,0.00417059,1.47e-05,5.97e-05
"268",271,5,217,"01-P3S2C1FS-S",1.2,1.1,1,0.9,44.5,8.345,5.52,98,2.825,33.76434041,NA,1,3,2,1,"FS",299.3863968,79.63662487,5,"185_217+221_4_28",0.058376676,0.806560103,4,28,8,19,217,221,0.8941314,2022-04-28,"8:19:00",2020-04-28 22:08:19,"3_2",55691,4,5.5625,8.625,12.4375,2112,202,0,94206500,10,"TMS-94206500",3,2,"3_2",286.5875,1.306706,0.002723545,9.1e-06,3.42e-05
"269",272,6,225,"01-P3S2C4FS-F",1.7,1.4,1.3,1.2,41.4,14.235,8.01,65,6.225,45.66805424,NA,1,3,2,4,"FS",385.4922054,135.0187146,6,"186_225+226_4_28",0.351177458,0.995719173,4,28,8,21,225,226,0.89423009,2022-04-28,"8:21:00",2020-04-28 22:08:21,"3_2",55691,4,5.5625,8.625,12.4375,2112,202,0,94206500,10,"TMS-94206500",3,2,"3_2",286.5875,1.306706,0.015646324,4.06e-05,0.000115883
"270",273,7,152,"10-P3S2C1AA",12,12,13,11.1,39,430.1,234.08,95,196.02,45.57544757,NA,10,3,2,1,"AA",1700.46783,4429.199928,7,"187_152_4_28",0.401060975,0.99445492,4,28,8,23,152,0,0.8941314,2022-04-28,"8:23:00",2020-04-28 22:08:23,"3_2",55884,4,5.375,6.625,7.25,2365,202,0,94206500,10,"TMS-94206500",3,2,"3_2",281.4,11.661397,0.112315538,6.6e-05,2.54e-05
"271",274,8,154,"10-P3S2C4AA",11.6,12,11.8,11.6,39.3,266.3,168.74,90,97.56,36.63537364,NA,10,3,2,4,"AA",1667.582117,4261.483255,8,"188_154_4_28",0.785266696,0.998039055,4,28,8,25,154,0,0.8941314,2022-04-28,"8:25:00",2020-04-28 22:08:25,"3_2",55884,4,5.375,6.625,7.25,2365,202,0,94206500,10,"TMS-94206500",3,2,"3_2",281.4,11.661397,0.225010622,0.000134932,5.28e-05
"272",275,9,156,"10-P3S2C2FS",11.4,12.3,12,11,40,437.3,263.9,98,173.4,39.65241253,NA,10,3,2,2,"FS",1681.294291,4282.488206,9,"189_156_4_28",1.176183632,0.994874722,4,28,8,27,156,0,0.8941314,2022-04-28,"8:27:00",2020-04-28 22:08:27,"3_2",55884,4,5.375,6.625,7.25,2365,202,0,94206500,10,"TMS-94206500",3,2,"3_2",281.4,11.661397,0.336067455,0.000199886,7.85e-05
"273",276,10,157,"10-P3S2C4FS",11.1,10.9,10.4,10.8,40,270.4,184.36,90,86.04,31.81952663,NA,10,3,2,4,"FS",1540.465506,3664.77255,10,"190_157_4_28",0.661013713,0.998950858,4,28,8,30,157,0,0.8941314,2022-04-28,"8:30:00",2020-04-28 22:08:30,"3_2",55788,4,5.5,5.875,5.625,2538,202,0,94206500,10,"TMS-94206500",3,2,"3_2",279.775,11.661397,0.205869278,0.000133641,5.62e-05
"274",277,11,153,"10-P3S2C2AA",8,8.3,9,8.7,39.5,164.3,121.32,98,42.98,26.15946439,NA,10,3,2,2,"AA",1168.513597,2242.694965,11,"191_153_4_28",0.123940016,0.962604174,4,28,8,32,153,0,0.8941314,2022-04-28,"8:32:00",2020-04-28 22:08:32,"3_2",55692,4,5.625,8.5,12.125,2112,202,0,94206500,10,"TMS-94206500",3,2,"3_2",286.275,11.661397,0.044432675,3.8e-05,1.98e-05
"275",278,12,155,"10-P3S2C1FS",10.3,11,9.4,10.4,40.1,370.3,241.73,100,128.57,34.72049689,NA,10,3,2,1,"FS",1460.537863,3326.524272,12,"192_155_4_28",0.189025498,0.962339994,4,28,8,34,155,0,0.8941314,2022-04-28,"8:34:00",2020-04-28 22:08:34,"3_2",55692,4,5.625,8.5,12.125,2112,202,0,94206500,10,"TMS-94206500",3,2,"3_2",286.275,11.661397,0.059967952,4.11e-05,1.8e-05
"276",280,8,135,"25-P3S1C2AA",22.5,23,23.3,23.4,94,1341.3,784.64,98,556.66,41.50152837,NA,25,3,1,2,"AA",7641.632856,39226.91155,8,"8_135_4_28",0.215384615,0.380808882,4,28,8,39,135,0,0.8961052,2022-04-28,"8:39:00",2020-04-28 22:08:39,"3_1",55878,4,5.375,6.0625,7.6875,2128,202,0,94206490,15,"TMS-94206490",3,1,"3_1",281.8375,1.5637,0.013049993,0.000166158,3.24e-05
"277",282,10,137,"25-P3S1C1FS",25.4,24.4,26.2,26.6,99,2287.2,1386.8,98,900.4,39.36691151,NA,25,3,1,1,"FS",9012.178047,51170.96015,10,"10_137_4_28",0,1,4,28,8,43,137,0,0.8961052,2022-04-28,"8:43:00",2020-04-28 22:08:43,"3_1",55878,4,5.375,6.0625,7.6875,2128,202,0,94206490,15,"TMS-94206490",3,1,"3_1",281.8375,1.5637,0,0,0
"278",283,11,138,"25-P3S1C2FS",23.1,24,22.9,25,100.5,1273.8,825.18,100,448.62,35.21902967,NA,25,3,1,2,"FS",8384.693948,44523.92441,11,"11_138_4_28",0,1,4,28,8,46,138,0,0.8961052,2022-04-28,"8:46:00",2020-04-28 22:08:46,"3_1",55782,4,5.5625,5.75,5.875,2343,202,0,94206490,15,"TMS-94206490",3,1,"3_1",280.025,1.5637,0,0,0
"279",285,13,145,"10-P3S1C4FS",11.5,12,11.4,11.2,40,444.2,245.86,94,198.34,44.65105808,NA,10,3,1,4,"FS",1657.018651,4173.370221,13,"193_145_4_28",0.996490213,0.996037701,4,28,8,39,145,0,0.89393402,2022-04-28,"8:39:00",2020-04-28 22:08:39,"3_1",55878,4,5.375,6.0625,7.6875,2128,202,0,94206490,15,"TMS-94206490",3,1,"3_1",281.8375,11.661397,0.288422438,0.000174061,6.91e-05
"280",286,14,145,"10-P3S1C4FS",11.5,12,11.4,11.2,40,444.2,245.86,94,198.34,44.65105808,NA,10,3,1,4,"FS",1657.018651,4173.370221,14,"0_145_4_28",0,0.987662338,4,28,8,38,145,0,0.89393402,2022-04-28,"8:38:00",2020-04-28 22:08:38,"3_1",55878,4,5.375,6.0625,7.6875,2128,202,0,94206490,15,"TMS-94206490",3,1,"3_1",281.8375,11.661397,0,0,0
"281",287,15,143,"10-P3S1C1FS",10,8.2,11.2,10.2,39.5,298.8,190.84,100,107.96,36.13119143,NA,10,3,1,1,"FS",1383.730803,3047.204811,15,"194_143_4_28",0.313091352,0.954669225,4,28,8,40,143,0,0.89393402,2022-04-28,"8:40:00",2020-04-28 22:08:40,"3_1",55878,4,5.375,6.0625,7.6875,2128,202,0,94206490,15,"TMS-94206490",3,1,"3_1",281.8375,11.661397,0.104249564,7.53e-05,3.42e-05
"282",288,16,141,"10-P3S1C2AA",10,9.7,10,9.9,40,231.3,169.24,95,62.06,26.83095547,NA,10,3,1,2,"AA",1398.029338,3079.10114,16,"195_141_4_28",0.112354859,0.947891138,4,28,8,42,141,0,0.89393402,2022-04-28,"8:42:00",2020-04-28 22:08:42,"3_1",55878,4,5.375,6.0625,7.6875,2128,202,0,94206490,15,"TMS-94206490",3,1,"3_1",281.8375,11.661397,0.037272108,2.67e-05,1.21e-05
"283",289,17,142,"10-P3S1C4AA",12.2,12.1,11,11.2,39.6,288,135.2,85,152.8,53.05555556,NA,10,3,1,4,"AA",1659.070618,4205.969742,17,"196_142_4_28",0.629382689,0.996845546,4,28,8,44,142,0,0.89393402,2022-04-28,"8:44:00",2020-04-28 22:08:44,"3_1",55782,4,5.5625,5.75,5.875,2343,202,0,94206490,15,"TMS-94206490",3,1,"3_1",280.025,11.661397,0.182548354,0.00011003,4.34e-05
"284",290,18,140,"10-P3S1C1AA",13.7,13.1,12.1,13.5,40,496.6,285.63,98,210.97,42.48288361,NA,10,3,1,1,"AA",1915.946578,5392.229631,18,"197_140_4_28",0.143606948,0.962806856,4,28,8,46,140,0,0.89383533,2022-04-28,"8:46:00",2020-04-28 22:08:46,"3_1",55782,4,5.5625,5.75,5.875,2343,202,0,94206490,15,"TMS-94206490",3,1,"3_1",280.025,11.661397,0.035020953,1.83e-05,6.49e-06
"285",291,19,144,"10-P3S1C2FS",10,11.1,10.4,11.1,39.4,343,222.73,95,120.27,35.06413994,NA,10,3,1,2,"FS",1496.427294,3509.926983,19,"198_144_4_28",0.869397139,0.998888963,4,28,8,48,144,0,0.89393402,2022-04-28,"8:48:00",2020-04-28 22:08:48,"3_1",55686,4,5.375,7,13.9375,2001,202,0,94206490,15,"TMS-94206490",3,1,"3_1",288.0875,11.661397,0.267989096,0.000179086,7.64e-05
